Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
33282774,Planet Killer (A Captain's Crucible #4),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",0,4.27,,Kindle Edition,281,2016,,2018/10/24,2017/10/26,,,read,,,,1,0
35367572,Weaponized Human (Robot Geneticists #3),J.S. Morin,"Morin, J.S.",,"=""1942642296""","=""9781942642299""",0,4.16,Magical Scrivener Press,Kindle Edition,244,2017,,2018/10/24,2017/11/03,,,read,,,,1,0
36195187,Mimic and the Space Engineer (Space Shifter Chronicles #1),James David Victor,"Victor, James David",,"=""""","=""""",0,3.77,Fairfield Publishing,Kindle Edition,69,2017,,2018/10/24,2017/11/03,,,read,,,,1,0
30988131,Ethan Galaal #1-3,Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",0,4.33,,Kindle Edition,928,2016,,2018/10/24,2017/12/01,,,read,,,,1,0
35603356,Cygnus Space Opera Books 1 to 3: Humanity Comes Home,Craig Martelle,"Martelle, Craig",,"=""""","=""""",0,4.55,,Kindle Edition,850,2017,,2018/10/24,2017/12/03,,,read,,,,1,0
36284236,"Genesis (First Colony, #1)",Ken Lozito,"Lozito, Ken",,"=""1945223111""","=""9781945223112""",0,4.17,Acoustical Books LLC,Kindle Edition,328,2017,2017,2018/10/24,2017/12/17,,,read,,,,1,0
35065932,Tales from the Mosspark Universe: Vol 1,Neil Mosspark,"Mosspark, Neil",,"=""""","=""""",0,4.14,Neil Mosspark,Kindle Edition,53,2017,,2018/10/24,2018/01/11,,,read,,,,1,0
31341638,"Weapons of War (Rebellion, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.32,Quirky Algorithms,Kindle Edition,318,2016,2016,2018/10/24,2018/10/05,,,read,,,,1,0
40488218,Rebooted (AI Reborn #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.27,,Kindle Edition,330,2018,,2018/07/23,2018/07/20,,,read,,,,1,0
40227087,Refurbished (AI Reborn #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.91,,Kindle Edition,306,2018,,2018/07/20,2018/06/24,,,read,,,,1,0
40375449,Reloaded (AI Reborn #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.24,,Kindle Edition,298,2018,,2018/07/20,2018/07/20,,,read,,,,2,0
36616258,"The Heirs of Earth (Children of Earthrise, #1)",Daniel Arenson,"Arenson, Daniel",,"=""1927601797""","=""9781927601792""",5,3.82,Moonclipse,Kindle Edition,444,2017,2017,2018/06/17,2018/01/30,,,read,,,,1,0
19191846,Moonlight Mischief (Magic Kitten #5),Sue Bentley,"Bentley, Sue",Angela Swan,"=""""","=""""",0,4.28,Grosset & Dunlap,Kindle Edition,133,2009,2006,2018/06/02,2018/05/25,,,read,,,,1,0
35632574,The Black,Neil Mosspark,"Mosspark, Neil",,"=""099534356X""","=""9780995343566""",5,3.69,Neil Mosspark,Kindle Edition,175,2017,,2017/11/05,2017/11/03,,,read,,,,1,0
33821728,Worlds at War (A Captain's Crucible #5),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.40,,Kindle Edition,286,2017,,2017/10/30,2017/10/26,,,read,,,,1,0
31571644,Cradle of War (A Captain's Crucible #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.22,,Kindle Edition,280,2016,,2017/10/26,2017/10/26,,,read,,,,1,0
29238514,Flagship (A Captain's Crucible #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.98,,Kindle Edition,290,2016,,2017/10/26,2017/10/26,,,read,,,,1,0
30253317,Test of Mettle (A Captain's Crucible #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.12,,Kindle Edition,283,2016,,2017/10/26,2017/10/26,,,read,,,,1,0
34628851,Quantum Predation (Argonauts #4),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.23,,Kindle Edition,312,2017,,2017/10/01,2017/10/01,,,read,,,,1,0
34858133,Robot Dust Bunnies (Argonauts #5),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.24,,Kindle Edition,314,2017,,2017/10/01,2017/10/01,,,read,,,,1,0
35065290,City of Phants (Argonauts #6),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.29,,Kindle Edition,304,2017,,2017/10/01,2017/09/21,,,read,,,,1,0
35264127,Rade's Fury (Argonauts #7),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.34,,Kindle Edition,312,2017,,2017/10/01,2017/09/29,,,read,,,,1,0
35658605,Mechs vs. Dinosaurs (Argonauts #8),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.28,,Kindle Edition,292,2017,,2017/10/01,2017/09/29,,,read,,,,1,0
34426299,You Are Prey (Argonauts #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.99,,Kindle Edition,298,2017,,2017/08/02,2017/07/26,,,read,,,,1,0
34373441,Bug Hunt (Argonauts #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.83,,Kindle Edition,312,2017,,2017/07/26,2017/07/16,,,read,,,,1,0
35067380,A.I. Assault (The A.I. #3),Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,4.36,,Kindle Edition,325,2017,,2017/07/13,2017/07/12,,,read,,,,1,0
34830064,Extinction Reversed (Robot Geneticists #1),J.S. Morin,"Morin, J.S.",,"=""""","=""""",5,4.07,Magical Scrivener Press,Kindle Edition,343,2017,2017,2017/07/01,2017/06/29,,,read,,,,1,0
34461552,Cybership (The A.I. #1),Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",0,4.05,,Kindle Edition,320,2017,,2017/06/22,2017/06/15,,,read,,,,1,0
34731831,"AL:ICE Space War (AL:ICE, #4)",Charles W.  Lamb,"Lamb, Charles W.",,"=""""","=""""",0,4.28,,Kindle Edition,262,2017,2017,2017/05/17,2017/05/04,,,read,,,,1,0
27387022,"AL:ICE-9 (AL:ICE, #2)",Charles W.  Lamb,"Lamb, Charles W.",,"=""""","=""""",5,4.21,,Kindle Edition,347,2015,2015,2015/07/11,2015/07/11,,,read,,,,1,0
33545788,The Simpleton,Mark Wayne McGinnis,"McGinnis, Mark Wayne",,"=""0997451467""","=""9780997451467""",5,4.02,Avenstar Productions,Kindle Edition,314,2016,,2017/04/20,2017/04/20,,,read,,,,1,0
33961418,Exodus (New Frontiers #3),Jasper T. Scott,"Scott, Jasper T.",,"=""""","=""""",5,4.10,Anthem Press,Kindle Edition,367,2017,,,2017/03/09,,,read,,,,1,0
29069628,"Excelsior (New Frontiers Trilogy, #1)",Jasper T. Scott,"Scott, Jasper T.",,"=""""","=""""",5,3.87,Anthem Press,Kindle Edition,469,2016,2016,,2017/03/01,,,read,,,,1,0
32826898,"The Iron Tactician (Merlin, #3)",Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,3.90,NewCon Press ,Kindle Edition,94,2016,2016,,2017/02/09,,,read,,,,2,0
31368798,Endurance: The Complete Series,A.C. Spahn,"Spahn, A.C.",,"=""""","=""""",5,4.00,Amazon Digital Services,Kindle Edition,405,2016,2016,,2017/02/06,,,read,,,,1,0
30812858,No Rest for the Weary (The Last Time Traveler #2),Aaron J. Ethridge,"Ethridge, Aaron J.",,"=""""","=""""",5,4.07,,Kindle Edition,311,2016,,2017/01/31,2017/01/31,,,read,,,,1,0
24705629,"CRYO: A Changed World (CRYO, #2)",Geoffrey Wakeling,"Wakeling, Geoffrey",,"=""""","=""""",3,4.30,,Kindle Edition,249,2014,2014,2017/01/22,2017/01/22,,,read,,,,1,0
31838542,"Fringe Station (Fringe, #2)",Rachel Aukes,"Aukes, Rachel",,"=""""","=""""",5,3.95,Waypoint Books,Kindle Edition,180,2016,,2017/01/16,2017/01/16,,,read,,,,1,0
32711001,"Search for the Originators (The Lost Fleet, #5)",Raymond L. Weil,"Weil, Raymond L.",,"=""""","=""""",5,4.52,Raymond L. Weil Publications LLC,Kindle Edition,360,2016,,2017/01/10,2017/01/10,,,read,,,,1,0
12971820,"Into the Black (Odyssey One, #1)",Evan Currie,"Currie, Evan",,"=""1612187420""","=""""",5,4.09,47north,Kindle Edition,587,2012,2011,,2014/12/05,,,read,,,,1,0
19095568,Across a Billion Years,Robert Silverberg,"Silverberg, Robert",,"=""1480418129""","=""9781480418127""",5,3.85,Open Road Media Sci-Fi & Fantasy,Kindle Edition,234,2013,1969,2016/12/18,2016/12/18,,,read,,,,1,0
33250262,Roak (Roak: Galactic Bounty Hunter #1),Jake Bible,"Bible, Jake",,"=""""","=""""",5,3.94,Severed Press,Kindle Edition,242,2016,2016,2016/12/13,2016/12/13,,,read,,,,1,0
32673508,Vast Frontiers: 6 Book Sci-Fi Boxset,A.C. Hadfield,"Hadfield, A.C.",,"=""""","=""""",5,3.81,Vast Frontiers,Kindle Edition,1677,2016,,2016/12/10,2016/12/10,,,read,,,,1,0
32803473,Stasis Dreams (Caretaker Chronicles),Josi Russell,"Russell, Josi",,"=""""","=""""",4,4.11,Future House Publishing,Kindle Edition,31,2016,2016,2016/11/29,2016/11/29,,,read,,,,1,0
33013543,"Sentinel (Caretaker Chronicles, #3)",Josi Russell,"Russell, Josi",,"=""1950020320""","=""9781950020324""",5,4.27,Future House Publishing,Kindle Edition,311,2016,2016,2016/11/28,2016/11/28,,,read,,,,1,0
32616417,Raid (Rise of Mankind #3),John Walker,"Walker, John",,"=""""","=""9781539514855""",5,4.13,,Kindle Edition,294,2016,,2016/11/26,2016/11/26,,,read,,,,1,0
31678353,Warfare (Rise of Mankind #2),John Walker,"Walker, John",,"=""""","=""""",5,4.15,,Kindle Edition,342,2016,2016,2016/11/25,2016/11/25,,,read,,,,1,0
32320873,Invaders (Invaders #1),Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,4.04,Arena Press,Kindle Edition,341,2016,,2016/11/14,2016/11/14,,,read,,,,1,0
32726748,Titan (Alien War #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.17,,Kindle Edition,272,2016,,2016/11/12,2016/11/12,,,read,,,,1,0
32672551,Zeus (Alien War #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.11,,Kindle Edition,264,2016,,2016/11/11,2016/11/11,,,read,,,,1,0
32143749,"Revenger (Revenger, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,3.81,Orbit,Kindle Edition,412,2016,2016,2016/11/04,2016/11/04,,,read,,,,1,0
28530221,A Night Without Stars,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345547233""","=""9780345547231""",5,4.43,Del Rey,Kindle Edition,720,2016,2016,2016/10/27,2016/10/27,,,read,,,,1,0
32322541,At the Edge (Metal Boxes #4),Alan  Black,"Black, Alan",,"=""""","=""""",5,4.23,CreateSpace,Kindle Edition,347,2016,2016,2016/10/09,2016/10/09,,,read,,,,1,0
30268506,"Star Nomad (Fallen Empire, #1)",Lindsay Buroker,"Buroker, Lindsay",,"=""""","=""""",5,3.99,,Kindle Edition,229,2016,2016,2016/10/05,2016/10/05,,,read,,,,1,0
28380865,"Mechanical Failure (Epic Failure, #1)",Joe Zieja,"Zieja, Joe",,"=""1481459287""","=""9781481459280""",5,3.76,S&S/Saga Press,Kindle Edition,352,2016,2016,2016/09/19,2016/09/19,,,read,,,,1,0
30196024,The Last Ranger: Warship,Carlyle Toussaint,"Toussaint, Carlyle",,"=""""","=""""",0,3.69,Carlyle Toussaint,Kindle Edition,162,2016,,2016/09/17,2016/09/17,,,read,,,,1,0
30183792,Refusing Excalibur,Zachary  Jones,"Jones, Zachary",,"=""1483570118""","=""9781483570112""",5,4.26,Bookbaby,Kindle Edition,370,2016,2016,2016/09/15,2016/09/15,,,read,,,,1,0
19322331,"The Americans (Apex Trilogy, #2)",Jake Bible,"Bible, Jake",,"=""""","=""""",5,4.15,Severed Press,Kindle Edition,360,2013,2011,2016/09/06,2016/09/06,,,read,,,,1,0
18461740,"Dead Mech (Apex Trilogy, #1)",Jake Bible,"Bible, Jake",,"=""""","=""""",5,3.95,Severed Press,Kindle Edition,684,2013,2009,2016/09/04,2016/09/04,,,read,,,,1,0
31217173,"Perdition Plains (Fighting Iron, #2)",Jake Bible,"Bible, Jake",,"=""""","=""""",5,4.26,Severed Press,Kindle Edition,247,2016,,2016/09/04,2016/09/04,,,read,,,,1,0
29012447,"Fighting Iron (Fighting Iron, #1)",Jake Bible,"Bible, Jake",,"=""""","=""""",5,4.10,Severed Press,Kindle Edition,258,2016,2016,2016/09/03,2016/09/03,,,read,,,,1,0
30282884,The Daedalus System (Salvage Merc One #2),Jake Bible,"Bible, Jake",,"=""""","=""""",5,4.14,Severed Press,Kindle Edition,234,2016,,2016/08/26,2016/08/26,,,read,,,,1,0
27876304,"Titanborn (Children of Titan, #1)",Rhett C. Bruno,"Bruno, Rhett C.",,"=""""","=""""",5,3.88,Hydra,Kindle Edition,201,2016,2016,2016/08/23,2016/08/23,,,read,,,,1,0
30652769,A Window Into Time,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0425286495""","=""9780425286494""",5,3.96,Del Rey,Kindle Edition,93,2016,,2016/08/13,2016/08/13,,,read,,,,1,0
25563522,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",5,4.30,Pan,Kindle Edition,609,2015,2015,2016/07/27,2016/07/27,,,read,,,,1,0
29494557,"Dissidence (The Corporation Wars, #1)",Ken MacLeod,"MacLeod, Ken",,"=""""","=""""",5,3.62,Orbit,Kindle Edition,319,2016,2016,2016/06/19,2016/06/19,,,read,,,,1,0
30066039,"AL:ICE Resurrection (AL:ICE, #3)",Charles W.  Lamb,"Lamb, Charles W.",,"=""""","=""""",5,4.24,,Kindle Edition,343,2016,2016,2016/05/31,2016/05/31,,,read,,,,1,0
28867868,Old Ironsides (Old Ironsides #1),Dean  Crawford,"Crawford, Dean",,"=""""","=""""",5,3.95,Fictum Ltd,Kindle Edition,335,2016,,2016/03/21,2016/03/21,,,read,,,,1,0
29228880,"Haraken (Silver Ships, #4)",S.H. Jucha,"Jucha, S.H.",,"=""0990594076""","=""9780990594079""",5,4.33,S.H. Jucha,Kindle Edition,310,2016,2016,2016/03/17,2016/03/17,,,read,,,,1,0
27775849,"Stasis (Alpha Ship One, #1)",L.D.P. Samways,"Samways, L.D.P.",,"=""""","=""""",5,3.32,The Purple Book Co.,Kindle Edition,332,2015,,2016/03/11,2016/03/11,,,read,,,,1,0
23879449,Emergence,Nick M. Lloyd,"Lloyd, Nick M.",,"=""0993077927""","=""""",3,3.63,Nick M Lloyd,Kindle Edition,385,2014,2014,2016/03/08,2016/03/08,,,read,,,,1,0
28277862,Errant Contact (Errant #1),T. Michael Ford,"Ford, T. Michael",,"=""""","=""""",5,4.13,,Kindle Edition,410,2015,,2016/02/29,2016/02/29,,,read,,,,1,0
19250792,Furtl,Strobe Witherspoon,"Witherspoon, Strobe",,"=""""","=""""",5,3.51,Marginal Books,Kindle Edition,228,2013,,2016/02/23,2016/02/23,,,read,,,,1,0
18874053,Spinward Fringe Broadcast 6.5: The Expendable Few,Randolph Lalonde,"Lalonde, Randolph",,"=""0986594261""","=""9780986594267""",5,4.21,Randolph Lalonde,Kindle Edition,233,2013,2012,,2014/12/05,,,read,,,,1,0
28659387,Larry Goes To Space,Alan  Black,"Black, Alan",,"=""""","=""""",5,3.80,CreateSpace,Kindle Edition,270,2016,,2016/02/08,2016/02/07,,,read,,,,1,0
28261356,Not Alone,Craig A. Falconer,"Falconer, Craig A.",,"=""""","=""""",5,3.94,,Kindle Edition,738,2015,2015,2016/02/05,2016/02/01,,,read,"<strong>Best book I've read in ages.</strong><br/><br/>I read quite a bit.  Several books a month. The world stage, character depth and plot kept me hooked nightly. A nice solid book. If it were a tree it would be an oak.",,,1,0
23668735,The Genome,Sergei Lukyanenko,"Lukyanenko, Sergei",,"=""""","=""""",5,3.81,Open Road Media Sci-Fi & Fantasy,Kindle Edition,498,2014,1999,2015/12/26,2015/12/26,,,read,,,,1,0
26164428,Trapped Outside (Metal Boxes #2),Alan  Black,"Black, Alan",,"=""""","=""""",5,4.23,CreateSpace,Kindle Edition,313,2015,2015,2015/09/25,2015/09/25,,,read,,,,1,0
24355733,Ultima (Proxima Book 2),Stephen Baxter,"Baxter, Stephen",,"=""0698142969""","=""""",5,3.67,Ace,Kindle Edition,514,2015,2014,2015/09/19,2015/09/19,,,read,,,,1,0
19534964,Chewing Rocks,Alan  Black,"Black, Alan",,"=""""","=""""",5,3.92,CreateSpace,Kindle Edition,267,2013,2009,2015/08/29,2015/08/29,,,read,,,,1,0
26010175,Spirit Hackers,Aaron Crocco,"Crocco, Aaron",,"=""""","=""""",5,3.77,,Kindle Edition,444,2015,2015,2015/08/13,2015/08/13,,,read,,,,1,0
25871414,"Remember the Starfighter (The Endervar War, #1)",Michael Kan,"Kan, Michael",,"=""0996420401""","=""9780996420402""",5,3.89,,Kindle Edition,617,2015,2015,2015/08/01,2015/08/01,,,read,,,,1,0
22847860,Hollow Space: Venture (Xantoverse),C.F. Barnes,"Barnes, C.F.",T.F. Grant,"=""""","=""""",5,3.81,Xantoverse Press,Kindle Edition,487,2014,2014,2015/07/27,2015/07/27,,,read,,,,1,0
25915105,Ricket (Star Watch #2),Mark Wayne McGinnis,"McGinnis, Mark Wayne",,"=""0986109843""","=""9780986109843""",5,4.33,Avenstar Productions,Kindle Edition,378,2015,2015,2015/07/23,2015/07/23,,,read,,,,1,0
25817087,"Constitution (Legacy Fleet Trilogy, #1)",Nick Webb,"Webb, Nick",,"=""""","=""""",5,4.00,Amazon Digital Services,Kindle Edition,323,2015,2015,2015/07/12,2015/07/12,,,read,,,,1,0
25520756,"AL:ICE (AL:ICE, #1)",Charles W.  Lamb,"Lamb, Charles W.",,"=""""","=""""",5,4.06,,Kindle Edition,302,2014,2014,2015/07/10,2015/07/10,,,read,,,,1,0
25783684,"Libre (Silver Ships, #2)",S.H. Jucha,"Jucha, S.H.",,"=""0990594033""","=""9780990594031""",5,4.11,S.H. Jucha,Kindle Edition,311,2015,2015,2015/07/09,2015/07/09,,,read,,,,1,0
25631421,"The End of Liberty (War Eternal, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,3.97,Quirky Algorithms,Kindle Edition,346,2015,2015,2015/06/11,2015/06/11,,,read,"<strong>Ancient AI subdued world in future alternate timeline.</strong><br/><br/>While the basis of this timeline is a 1 to 1 Aggregated loop over billions of years, I find it is deeper than the 1 to many idea of strict time travel or alternate dimensions. It's a fresh look on future what it's.",,,1,0
25605656,"The Lost Destroyer (Lost Starship, #3)",Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,4.24,,Kindle Edition,425,2015,2015,2015/06/09,2015/06/09,,,read,,,,1,0
20453431,Post-Human Omnibus,David  Simpson,"Simpson, David",,"=""""","=""""",5,3.75,Post-Human Media LLC,Kindle Edition,805,2014,2014,2015/06/01,2015/06/01,,,read,,,,1,0
25036007,"The Atlantis Ship (Carson Mach Adventures, #1)",A.C. Hadfield,"Hadfield, A.C.",,"=""""","=""""",4,3.67,Amazon Digital Services,Kindle Edition,402,2015,2015,2015/05/23,2015/05/23,,,read,,,,1,0
24630191,"Lords of Space (Starship Blackbeard, #2)",Michael  Wallace,"Wallace, Michael",,"=""""","=""""",5,3.93,Balsalom Publishing,Kindle Edition,221,2015,2015,2015/05/12,2015/05/12,,,read,,,,1,0
24664432,"The Silver Ships (Silver Ships, #1)",S.H. Jucha,"Jucha, S.H.",,"=""""","=""""",5,4.05,S. H. Jucha,Kindle Edition,297,2015,2015,2015/05/09,2015/05/09,,,read,,,,1,0
23303466,"Star Viking (Extinction Wars, #3)",Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,4.11,,Kindle Edition,342,2014,2014,2015/05/08,2015/05/08,,,read,,,,1,0
18713456,"Assault Troopers (Extinction Wars, #1)",Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,3.86,Amazon Digital Services,Kindle Edition,284,2013,2013,2015/05/05,2015/05/05,,,read,,,,1,0
19437737,"Gridlinked (Agent Cormac, #1)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,3.96,Tor Books,Kindle Edition,433,2009,2001,2015/04/29,2015/04/29,,,read,,,,1,0
24166369,"Dark Intelligence (Transformation, #1)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.08,Night Shade Books,Kindle Edition,416,2015,2015,2015/04/19,2015/04/19,,,read,,,,1,0
19313461,"Line War (Agent Cormac, #5)",Neal Asher,"Asher, Neal",,"=""""","=""""",0,4.28,Night Shade Books,Kindle Edition,580,2014,2008,2015/04/13,2015/04/13,,,read,,,,1,0
20564655,"Polity Agent (Agent Cormac, #4)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.23,Night Shade Books,Kindle Edition,580,2013,2006,2015/04/09,2015/04/09,,,read,,,,1,0
20516935,Jupiter War (The Owner Book 3),Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.13,Night Shade Books,Kindle Edition,356,2014,2013,2015/03/31,2015/03/31,,,read,,,,1,0
18887316,"Zero Point (Owner Trilogy, #2)",Neal Asher,"Asher, Neal",,"=""1597804711""","=""9781597804714""",5,4.10,Night Shade Books,ebook,418,2013,2012,2015/03/27,2015/03/27,,,read,,,,1,0
19365664,"Brass Man (Agent Cormac, #3)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.15,Tor Books,Kindle Edition,505,2011,2005,2015/03/16,2015/03/16,,,read,,,,1,0
20456849,"The Line of Polity (Agent Cormac, #2)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.14,Night Shade Books,Kindle Edition,676,2013,2003,2015/03/11,2015/03/11,,,read,,,,1,0
19219269,Shadow of the Scorpion (Polity Universe #2),Neal Asher,"Asher, Neal",,"=""1597802751""","=""9781597802758""",5,4.05,Night Shade Books,Kindle Edition,316,2008,2008,2015/03/04,2015/03/01,,,read,,,,1,0
20568488,"Orbus (Spatterjay, #3)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.26,Night Shade Books,Kindle Edition,352,2013,2009,2015/02/28,2015/02/28,,,read,,,,1,0
20568483,"The Voyage of the Sable Keech (Spatterjay, #2)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.10,Night Shade Books,Kindle Edition,593,2013,2006,2015/02/17,2015/02/17,,,read,,,,1,0
8706686,"Sunborn (Chaos Chronicles, #4)",Jeffrey A. Carver,"Carver, Jeffrey A.",,"=""""","=""""",5,3.96,,Kindle Edition,478,,2008,,2014/12/05,,,read,,,,1,0
20621521,Hilldiggers (Polity Universe #15),Neal Asher,"Asher, Neal",,"=""""","=""""",5,3.95,Night Shade Books,Kindle Edition,564,2013,2007,2015/02/11,2015/02/11,,,read,,,,1,0
10186348,"The Chaos Chronicles, Books 1-3 (Chaos Chronicles, #1-3)",Jeffrey A. Carver,"Carver, Jeffrey A.",,"=""""","=""""",5,4.02,Starstream Publications,Kindle Edition,1012,2010,2010,,2014/12/05,,,read,,,,1,0
18667265,"Prador Moon (Polity, #1)",Neal Asher,"Asher, Neal",,"=""1627933107""","=""9781627933100""",5,3.88,Night Shade Books,ebook,193,2013,2006,2015/02/07,2015/02/07,,,read,,,,1,0
19249679,The Technician,Neal Asher,"Asher, Neal",,"=""1597805211""","=""9781597805216""",5,4.24,Night Shade Books,Kindle Edition,512,2013,2010,2015/02/06,2015/02/06,,,read,,,,1,0
23680160,"Warspite (Warspite #1, Ark Royal #4)",Christopher G. Nuttall,"Nuttall, Christopher G.",Justin  Adams,"=""""","=""""",5,4.01,Amazon,Kindle Edition,476,2014,2014,2015/01/27,2015/01/27,,,read,,,,1,0
23786730,Starhold (Starhold #1),J. Alan Field,"Field, J. Alan",,"=""""","=""""",5,3.76,James A. Field,Kindle Edition,375,2014,2014,2015/01/25,2015/01/25,,,read,,,,1,0
21420974,Proxima,Stephen Baxter,"Baxter, Stephen",,"=""0698142950""","=""9780698142954""",5,3.81,Penguin / Ace,ebook,479,2014,2013,2015/01/09,2015/01/09,,,read,,,,1,0
1430855,Turbo C/C++: The Complete Reference,Herbert Schildt,"Schildt, Herbert",,"=""0078817765""","=""9780078817762""",5,4.06,McGraw-Hill Osborne Media,Paperback,1016,1992,1990,,2014/12/05,,,read,,,,1,0
7042907,Penguins!,Anne Schreiber,"Schreiber, Anne",National Geographic Kids,"=""1426304269""","=""9781426304262""",5,4.19,National Geographic Kids,Paperback,32,2009,,,2014/12/05,,,read,,,,1,0
12013,"Excession (Culture, #5)",Iain M. Banks,"Banks, Iain M.",,"=""0553575376""","=""9780553575378""",5,4.20,Random House Inc,Mass Market Paperback,500,1998,1996,,2014/12/05,,,read,,,,1,0
13528419,"The Hydrogen Sonata (Culture, #10)",Iain M. Banks,"Banks, Iain M.",,"=""0316212377""","=""9780316212373""",5,4.20,Orbit,Hardcover,528,2012,2012,,2014/12/05,,,read,,,,1,0
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",5,4.03,Night Shade Books,Paperback,434,2006,2004,,2014/12/05,,,read,,,,1,0
18219244,Troika,Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,3.82,Subterranean Press,Kindle Edition,104,2013,2010,,2014/12/05,,,read,,,,1,0
18913738,Mammoth Books Presents Sleep Over,Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,3.82,Robinson,Kindle Edition,58,2012,2010,,2014/12/05,,,read,,,,1,0
17985262,"CyberStorm (Cyberstorm, #1)",Matthew Mather,"Mather, Matthew",,"=""""","=""""",5,3.80,,Kindle Edition,362,2013,,,2014/12/05,,,read,,,,1,0
15830771,The Mystic Saga Omnibus (The Mystic Saga #1-5),Scott McElhaney,"McElhaney, Scott",,"=""""","=""""",5,3.88,Superluminal,Kindle Edition,548,2012,2012,,2014/12/05,,,read,,,,1,0
17969468,"Dark Space (Dark Space, #1)",Jasper T. Scott,"Scott, Jasper T.",,"=""""","=""""",5,3.59,Anthem Press,Kindle Edition,197,2013,2013,,2014/12/05,,,read,,,,1,0
9851483,"Spinward Fringe Broadcast 0: Origins (First Light Chronicles, #1-3; Spinward Fringe, #0)",Randolph Lalonde,"Lalonde, Randolph",,"=""""","=""""",5,4.03,,Kindle Edition,376,2010,2008,,2014/12/05,,,read,,,,1,0
18190090,"The Invisible War (Dark Space, #2)",Jasper T. Scott,"Scott, Jasper T.",,"=""""","=""""",5,3.76,Anthem Press,Kindle Edition,336,2013,2013,,2014/12/05,,,read,,,,1,0
11820585,If at First . . .,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345529081""","=""9780345529084""",5,3.70,Del Rey,Kindle Edition,32,2011,2007,,2014/12/05,,,read,,,,1,0
18866438,Escape,Jasper T. Scott,"Scott, Jasper T.",,"=""""","=""""",5,3.58,,Kindle Edition,502,2014,2012,,2014/12/05,,,read,,,,1,0
11861180,Surrender at Dawn,Laura Griffin,"Griffin, Laura",,"=""0983746001""","=""""",5,3.59,Laura Griffin,Kindle Edition,37,2011,2011,,2014/12/05,,,read,,,,1,0
18634917,Mrythdom: Game of Time,Jasper T. Scott,"Scott, Jasper T.",,"=""""","=""""",5,3.82,Anthem Press,Kindle Edition,404,2012,2012,,2014/12/05,,,read,,,,1,0
18970833,"Under the Aspens (The Aspen, #1)",Elizabeth Sherry,"Sherry, Elizabeth",,"=""""","=""""",5,3.51,Scarecrow Books,Kindle Edition,96,2012,2012,,2014/12/05,,,read,,,,1,0
